0,1,2,3,4,5,6,7
医療法人社団慶香会坂野産科婦人科,080-0019,北海道帯広市西9条南10丁目1-3,0155-26-1188,,有,AM9:00~12:30月~土PM14:00~17:00月・火・水・金,有
帯広レディースクリニック,080-0013,北海道帯広市西3条南4丁目14三条メディカルセンター2F,0155-22-3773,,有,月・火・水・金9:00~12:0014:00~17:00木9:00~12:00,有
社会福祉法人北海道社会事業協会帯広病院,080-0805,北海道帯広市東5条南9丁目2,0155-22-6600,http://www.obihiro-kyokai-hsp-jp,有,受付時間平日8:30~11:00、13:00~15:00土曜(第1、第3、第5)8:30~11:00,有
市立釧路総合病院,085-0822,北海道釧路市春湖台1-12,0154-41-6121,http://www.kushiro-cghp.jp/,有,平日:8時30分~11時00分土・日・祝日は対応不可,有
総合病院釧路赤十字病院,085-8512,北海道釧路市新栄町21番14号,0154-22-7171,http://www.kushiro.jrc.or.jp,有,平日:8:30-17:05(要問合せ),有
くしろレディースクリニック,085-0047,北海道釧路市新川町2-23,0154-32-1020,https://kushiro-ladies.jp/,有,月・火・木・金8:30-16:30水8:30-12:30土8:30-13:30,有
医療法人社団足立産婦人科クリニック,085-0052,北海道釧路市中園町8番1号,0154-25-7788,http://www.adachi-woman.jp,有,【月~水・金】8:30~12:15、13:30~16:30【木・土(第1・3)】8:30~12:15【土(第2・4)】8:30~12:15、13:30~15:30,有
市立根室病院,087-8686,北海道根室市有磯町1丁目2番地,0153-24-3201,https://www.city.nemuro.hokkaido.jp/cgi-bin/hsp/index.php,有,平日8:30~15:00,有
町立中標津病院,086-1110,北海道標津郡中標津町西10条南9丁目1番地1,0153-72-8200,http://nakashibetsu-hospital.jp/,有,平日8:30~17:15,有
町立別海病院,086-0203,北海道別海町別海西本町103番地の9,0153-75-2311,betsukai.jp/bhp/index.html,有,24時間毎日対応,有
NTT東日本札幌病院,060-0061,札幌市中央区南1条西15丁目,011-623-7000,http://www.ntt-east.co.jp/smc/,有,月曜日~金曜日8:20~15:30,有
社会医療法人社団カレスサッポロ時計台記念病院,060-0031,札幌市中央区北1条東1丁目2番3号,011-251-1221,http://www.tokeidaihosp.or.jp/,有,平日8:30-17:00土曜電話により要確認,有
札幌マタニティ・ウイメンズホスピタル,001-0013,札幌市北区北13条西4丁目2番23号,011-746-5505,https://www.smwh.or.jp/,有,月・土9:00-16:30火~金9:00-19:00,有
医療法人育愛会札幌東豊病院,065-0017,札幌市東区北17条東15丁目3番1号,011-704-3911,http://www.toho-hosp.or.jp/,有,平日9:00-19:00土曜・日曜9:00-16:30,有
札幌白石産科婦人科病院,003-0005,札幌市白石区東札幌5条6丁目6-28,011-862-7211,http://www.shiroishi.or.jp/,有,日中外来時平日9:00~12:3014:00~16:30土曜9:00~12:30,有
勤医協札幌病院,003-0804,札幌市白石区菊水4条1丁目9番22号,011-811-2246,,有,平日9:00~17:00(水曜のみ9:00~12:30)土9:00~12:30,有
医療法人徳洲会札幌徳洲会病院,004-0041,北海道札幌市厚別区大谷地東1丁目1番1号,011-890-1110,www2.satutoku.jp,有,月曜日~金曜日9:00~17:00土曜日9:00~11:00日祝対応不可,有
KKR札幌医療センター,062-0931,札幌市豊平区平岸1条6丁目3番40号,011-822-1811,https://www.kkr-smc.com/,有,平日9:00~17:00土日9:00~13:00,有
医療法人社団エナ大通クリニック,060-0001,札幌市中央区北1条西4丁目1番地1三甲大通公園ビル2階,011-241-3000,www.ena-odori.com,有,月10:00~13:3015:00~19:30火・木・金10:00~13:3015:00~18:00土10:00~13:3016:00~19:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊に係る対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
江別市立病院,067-8585,北海道江別市若草町6番地,011-382-5151,https://www.ebetsu-hospital.jp,有,月・木8:30~11:00火・金8:30~11:00、12:30~15:00水12:30~15:00,有
医療法人社団プリモウイメンズクリニック,067-0031,北海道江別市元町21番地の9,011-391-7577,,有,平日:9:00~17:00水土:9:00~12:00,有
医療法人社団みらいエナレディースクリニック,061-3209,北海道石狩市花川南9条1丁目86番地2,0133-72-8688,www.ena-clinic.com,有,月水木:9:00~12:00/14:00~16:00/17:00~19:00火金土日祝:9:00~13:00,有
市立千歳市民病院,066-8550,北海道千歳市北光2丁目1番1号,0123-24-3000,http://chitose-shimin-hospital.jp/,有,24時間対応,有
マミーズクリニックちとせ,066-0038,北海道千歳市信濃2丁目1-13,0123-27-4103,http://www.mom-clinic.com/,有,月・火・水・金9:00~12:00、14:00~16:30木・土9:00~12:00,有
医療法人社団さくら女性クリニック,066-0062,北海道千歳市千代田町7丁目1789-3千歳ステーションプラザ5F,0123-27-1323,http://sakuracl-chitose.com/,有,月・火・木・金9:00~18:30水・土9:00~13:00,有
医療法人社団産婦人科・小児科クリニックリブ,061-1441,北海道恵庭市住吉町1丁目8-10,0123-32-0181,https://clinic-live.com/,有,午前月~土9:00~12:00午後月・木14:00~17:00水・金14:00~18:00※第3火曜日休診,有
みよしレディースクリニック,061-1133,北海道北広島市栄町1丁目5-3北広島ビル2F,011-373-8500,http://www.miyoshi-l-clinic.com/,有,月9:00~12:30、14:00~18:00火・水・金9:00~12:30、14:00~17:00木・土9:00~12:00,有
木古内町国民健康保険病院,049-0422,北海道木古内町字本町710,01392-2-2079,http://kikonai-hospital.com,有,第2・4火曜日(祝日除く)13:30-16:30,無
八雲総合病院,049-3197,北海道二海郡八雲町東雲町50番地,0137-63-2185,http://hosp.town.yakumo.hokkaido.jp/,有,平日:月・火・木・金8:45~11:30/水13:00~15:00,有
北海道立江差病院,043-0022,北海道檜山郡江差町伏木戸町484番地,0139-52-0036,https://esashi.hospital.hokkaido.jp/,有,月・火9:00~11:30,有
JA北海道厚生連倶知安厚生病院,044-0004,北海道虻田郡倶知安町北4条東1丁目2番地,0136-22-1141,https://www.dou-kouseiren.com/byouin/kutchan/,有,72時間以内に平日があれば、平日の産婦人科へ搬送する。(平日8~11時と月・火の14時~16時)72時間以内が休日しかない場合、翌日10時頃に来院、翌日10時までに72時間が経過する場合、医師の判断にて可否を決定する。,有
