0,1,2,3,4,5,6,7
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科標榜の有無,医療機関における緊急避妊に係る対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
新ゆり大塚レディースクリニック,215-0021,川崎市麻生区上麻生1-3-4WAKAビル6F,044-951-0090,http://www.ootuka.info,有,平日・土10:00~13:00 15:00~18:00但し木・土の午後は休診,有
光永医院,215-0011,川崎市麻生区百合丘1-2-2,044-966-2349,,有,月・火・木・金9:00~11:30 15:00~17:30土9:00~11:30,有
医療法人 今井ウイメンズクリニック,238-0311,横須賀市太田和1-1-8-2F,046-855-0714,http://www.myclinic.ne.jp/imaiwomens/pc/,有,月・水・金9:00~12:30 14:30~18:00火14:00~18:00 土9:00~12:30,有
後藤産婦人科医院,238-0017,横須賀市上町3-12,046-823-2030,http://www.gotosanfujinka.jp,有,平日8:30~11:30 15:00~18:00土曜8:30~11:30,有
横須賀共済病院,238-8558,横須賀市米が浜通1-16,046-822-2710,https://www.ykh.gr.jp/,有,24時間対応可,有
つのだレディースクリニック,239-0831,横須賀市久里浜1-5-1 鈴栄ビル4F,046-874-7272,www.tsunoda-cl.com/,有,水曜日を除く平日9:00~18:00、土曜日9:00~13:00,有
飯田レディースクリニック,252-0303,相模原市南区相模大野5-24-19,042-742-5062,http://www.clinic-iida.com/,有,月・火・水・金9:00~12:00 15:00~18:30木15:00~18:30 土9:00~12:00,有
央優会レディースクリニック,252-0311,相模原市南区東林間4-9-1,042-748-7651,http://www.ouyukai.com/,有,平日9:30~12:00 14:30~18:00木・土9:00~12:00,有
サイトレディースクリニック,252-0304,相模原市南区旭町21-1,042-742-2822,http://www.saito-lc.com,有,月・火・水・金9:00~12:00 14:00~18:00木・土9:00~12:00 日・祭日休診,有
にしさこレディスクリニック,252-0103,相模原市緑区原宿南2-39-7,042-782-4135,http://www.nishisako-cl.jp/maternity/,有,月~土8:45~12:30(日・祝・祭除く),有
長谷川レディースクリニック,252-0143,相模原市緑区橋本2-3-6吉美ビル3F,042-700-5680,https://hasegawaladies-cl.jp/,有,平日9:00~12:30(受付時間8:40~11:30)15:00~19:00( 〃  14:50~17:30)土曜9:00~12:30(   〃  8:40~11:30)木・日・祝祭日休診,有
川口医院,254-0046,平塚市立野町24-8-105,0463-31-0516,http://www.kawaguchi-iin.com/,有,平日9:00~12:00 16:30~19:30水・土9:00~12:00,有
前田産婦人科,254-0812,平塚市松風町13-37,0463-27-2322,http://www.dr-maeda.co.jp,有,平日9:00~17:00(木曜9:00~12:00)土曜9:00~12:00,有
鎌倉ヒロ病院,248-0013,鎌倉市材木座1-7-22,0467-24-7171,http://www.kamakurahilo.jp/,有,月・木9:00~12:00 13:30~16:00火・金・土9:00~12:00 (土曜日は第1、3、5のみ開院),有
矢内原医院,247-0056,鎌倉市大船2-17-18,0467-44-1188,http://www.yanaihara.com,有,月・日9:00~12:30(受付終了12:00)火~土9:00~12:30(受付終了12:00)14:00~17:00(受付終了16:30),有
湘南鎌倉総合病院,247-8533,鎌倉市岡本1370-1,0467-46-1717,https://www.skgh.jp/department/gynecology/,有,24時間 365日,有
土田産婦人科内科,249-0005,逗子市桜山4-6-3,046-871-4432,,有,月・火・木・金10:00~13:00 15:00~18:00土10:00~13:00 水・日休診,有
医)桜林産婦人科医院,251-0052,藤沢市藤沢101-1アルスクリオ藤沢101,0466-22-2222,,有,平日9:00~12:00 14:00~17:00土曜9:00~12:00,有
