0,1,2,3,4,5,6,7
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人 中山レディースクリニック,859-4502,松浦市志佐町里免297,0956-72-0050,http://www.nakayama-lc.com/,有,"月.火.水.金 9:00~18:00木,土 9:00~12:00",有
平井産婦人科医院,857-0341,北松浦郡佐々町羽須和免780-5,0956-62-3903,,有,"月.火.水.木,土 9:00~19:00金 9:00~18:30",有
医療法人社団 福江産婦人科医院,853-0032,五島市大荒町73-2,0959-72-6140,https://www.fukue-sanfujinka.or.jp/,有,"月.火,水,木,金 9:00~12:00、13:30~17:00土 9:00~12:00※時間外も対応可能な場合あり",有
長崎県上五島病院,857-4404,南松浦郡新上五島町青方郷1549-11,0959-52-3000,https://www.kamigoto-hospital.jp/,有,"月.火,水,木,金 8:30~11:00",有
医療法人協生会 品川病院,811-5132,壱岐市郷ノ浦町東触854-2,0920-47-0121,http://shinagawaiki.byoinnavi.jp/pc/,有,"月,水,木,金 9:00~17:00火 17:00~19:00(要確認)土 9:00~12:00",有
長崎県対馬病院,817-0322,対馬市美津島町雞知乙1168-7,0920-54-7111,http://www.tsushima-hospital.jp/,有,24時間対応可,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
あいウーマンズクリニック,850-0036,長崎市五島町5-38 五島町中村ビル1F,095-818-5318,https://www.ai-woman.jp/,有,月.火.水.金 9:00~13:00、14:30~19:00木 9:00~13:00土 9:00~17:00,有
いまむらウィミンズクリニック,850-0918,長崎市大浦町1-26,095-824-2075,http://imamura-womens-clinic.com/,有,月.火.水.金 9:00~12:30、14:00~18:00木.土  9:00~13:00※再診においてはこの限りではない,有
岡本ウーマンズクリニック,850-0861,長崎市江戸町7-1,095-820-2864,https://www.okamotoclinic.gr.jp/,有,"月,火,水,木,金 9:00~18:00土 9:00~13:00",有
医療法人 小濱産婦人科医院,850-0902,長崎市丸山町1-5,095-822-1847,http://www.obama-obgy-clinic.net/,有,月.火.水.金 9:00~12:00、14:00~18:00木.土  9:00~12:00,有
医療法人 倉田醫院内科婦人科,852-8125,長崎市小峰町3-6,095-843-8211,,有,月.火.水.金 9:00~18:00木  9:00~12:30土  9:00~14:00,有
医療法人 しもむら産婦人科,850-0851,長崎市古川町8-11,095-821-3541,,有,"月.木.金 9:00~12:00、14:00~18:00火,水,土 9:00~14:00",有
杉田レディースクリニック,852-8118,長崎市松山町3-94,095-849-3040,https://sugita-lc.jp/,有,月.火.水.金 9:00~11:30、14:00~17:30木  9:00~11:30土 9:00~13:00,有
高尾産婦人科医院,852-8061,長崎市滑石4丁目3-36,095-856-0697,,有,"月.火.水.木,金 9:00~12:00、14:00~18:00土 9:00~13:00",有
医療法人 宝マタニティクリニック,857-0116,長崎市東町1732-1,095-838-7117,https://takaramaternity.com/,有,常時対応可能※通常診療時間外は割増料金有,有
花みずきレディースクリニック,852-8154,長崎市住吉町13-16,095-841-7122,http://www.hanamizuki.info/,有,月.火.木.金 9:00~12:00、15:00~18:00水  9:00~12:00土 9:00~13:00,有
医療法人 藤田クリニック,850-0031,長崎市桜町7-2,095-834-7700,,有,"月.火.金 9:00~17:30水,木.土  9:00~12:30",有
医療法人 渕レディスクリニック,850-0871,長崎市麹屋町2-16,095-822-1103,http://fuchi-ladies.or.jp/,有,"月.火.水,木.金 9:00~18:00土 9:00~14:00",有
医療法人高翠会まつお産科・婦人科クリニック,852-8126,長崎市石神町1-19,095-845-1721,http://www.matsuo.justhpbs.jp/,有,月.火.水.金 9:00~11:00、15:00~17:00木.土  9:00~11:00,有
医療法人鶴泉会 牟田産婦人科,850-0852,長崎市万屋町6-32,095-823-7148,https://www.mutasanfujinka.com/,有,月.火.水.金 9:00~13:00、14:00~19:00木.土  9:00~13:00,有
もとむら産婦人科医院,850-0892,長崎市江川町542-1,095-879-1307,,有,月.火.木.金 9:00~18:00水  9:00~12:00土 9:00~13:00,有
やすひウィメンズ・ヘルスクリニック,850-0841,長崎市銅座町2-15 NKイリスビル5F,095-825-9700,http://www.y-yasuhi.com/,有,月.火.水.金 9:00~17:30木(第1~3)  9:00~16:00土 9:00~12:30,有
荒木内科クリニック,857-0805,佐世保市光月町4-4,0956-22-5409,,有,"月.火.水.金 9:00~17:00木,土  9:00~12:30",有
医療法人哺仁会一瀬診療所(通称 一瀬産婦人科),857-0871,佐世保市本島町1-11,0956-22-8082,https://iog.jp/,有,月.火.水.金 9:00~17:30土  9:00~12:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人TOGつきやま産婦人科,857-0805,佐世保市光月町1-23,0956-22-5913,http://www.tsukiyama-obgyn.com/,有,月.火.水.金 9:00~12:30、14:00~17:30木.土  9:00~12:30,有
とみた産婦人科クリニック,857-1151,佐世保市日宇町2759-1,0956-34-7711,,有,"月.火.水.金,土 9:00~12:00",有
産科・婦人科東島レディースクリニック,857-0841,佐世保市大宮町17-13,0956-31-5758,http://higashijima-l-c.com/,有,月.火.水.金 9:30~13:00、14:30~17:30土  9:30~13:00,有
医療法人佐世保晩翠会村上病院,859-3215,佐世保市早岐1丁目6-22,0956-38-5555,http://mhttp://murakami-obgy.or.jp/urakami-obgy.or.jp/,有,"月.火.水.木,金,土 9:00~17:00",有
山下レディースクリニック,857-0806,佐世保市島瀬町4-19 バードハウジングビル3F,0956-25-5001,,有,"月.木 9:00~12:30、14:00~19:00火,金 9:00~12:30、14:00~18:00水,土 9:00~13:00",有
医療法人社団清巒会三浦産婦人科,851-2104,西彼杵郡時津町野田郷25-1,095-882-7000,https://miurasanfujinka.com/,有,"月~日 9:00~20:00※下記診療時間以外は必ず事前に電話連絡を月.火,水,金 9:00~18:00、木 9:00~12:30 土 9:00~15:00",有
医療法人松角会マムレディースクリニック,854-0071,諫早市永昌東町20-23,0957-22-0678,http://sanfujinkamom.com/sinryo/,有,"月.火,水,金 9:00~17:00木,土 9:00~12:00",有
医療法人 安永産婦人科医院,854-0003,諫早市泉町17-22,0957-22-0032,http://www.yasunaga-obgy.jp/,有,"月.火,水,木 9:00~12:00、13:30~17:40金 9:00~12:00土 9:00~12:00、13:30~15:00",有
出口医院レディースクリニック,854-0014,諫早市東小路町14-33,0957-22-3410,,有,"月.火,水,木,金,土 9:00~12:00",有
医療法人 大村中央産婦人科,856-0827,大村市水主町2丁目609-1,0957-52-3850,http://omura-central.jp/,有,"月.火,水,金 9:00~12:00、14:00~18:00木 9:00~12:00土 9:00~14:00",有
よしだレディースクリニック,856-0806,大村市富の原2丁目366-3,0957-56-2227,http://www.yoshida-ladies-clinic.com/,有,"月.火,木,金 9:00~18:00水 9:00~12:00土 9:00~13:00",有
医療法人福重会レディースクリニックしげまつ,856-0822,大村市古町1丁目514,0957-54-9200,https://lc-shigematsu.jp/,有,"月.火,水,金 9:00~13:00、15:00~18:00木 9:00~12:00土 9:00~14:00",有
まつお産婦人科,859-3605,東彼杵郡川棚町百津郷452,0956-82-2038,http://www.matsuo-obgyn.jp/,有,"月.火,水,金 9:00~18:00木 9:00~13:00土 9:00~16:00",有
医療法人慈眼会坂本内科医院,855-0863,島原市親和町丁2670-10,0957-63-4641,http://www.himawarinet.ne.jp/~jigenkai/,有,月~日 9:00~22:00電話相談24時間対応,有
医療法人愛心会島原マタニティ病院,855-0803,島原市新町2丁目262-1,0957-62-7111,http://www.smh.or.jp/,有,24時間対応可,有
なおみレディースクリニック,855-0873,島原市北安億町3064-1,0957-61-1400,http://www.naomi-lc.com/,有,"月.火,木,金 9:00~18:00水 9:00~12:00土 9:00~13:00",有
山崎産婦人科医院,855-0823,島原市湊町350,0957-64-1103,http://www.yamasaki-iin.com/,有,"月.火,水,金 9:00~12:00、14:30~18:00木 9:00~12:00",有
医療法人 いその産婦人科,859-2212,南島原市西有家町須川1792,0957-82-2430,https://isono-lc.com/wp/,有,"月.火,水,金 9:00~17:30木 9:00~12:00土 9:00~16:00",有
