0,1,2,3,4,5,6,7
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
山口医院,610-1141,京都市西京区大枝西新林町5丁目2番地,075-331-5595,http://yama-ob-gyn.com/,有,外来診療時間内,有
社会福祉法人浩照会伏見桃山総合病院,612-8364,京都市伏見区下油掛町895,075-621-1111,http://www.ajisai-kosyokai.com/hospital/,有,月水9:00~13:00土13:30~15:00,無
医療法人医仁会武田総合病院,601-1495,京都市伏見区石田森南町28-1,075-572-6331,https://www.takedahp.or.jp/,有,24時間,有
広瀬レディースクリニック,612-8083,京都市伏見区京町2丁目234,075-611-3436,http://www.hirose-lc.com/,有,外来診療時間内,有
医療法人社団中部産婦人科医院,612-8141,京都市伏見区向島二ノ丸町151-44,075-622-7470,http://www.nakabe.or.jp/,有,外来診療時間内(時間外も可),有
醍醐渡辺クリニック,601-1375,京都市伏見区醍醐高畑町30-15,075-571-0226,https://www.d-w-c.jp/,有,外来診療時間内,有
池田産婦人科医院,612-8016,京都市伏見区桃山町養斉20-12,075-601-7276,なし,有,外来診療時間内,有
医療法人 石原クリニック,612-0064,京都市伏見区桃山毛利長門西町47番地1,075-602-0030,https://www.ishihara-ldcl.jp/,有,外来診療時間内,有
独立行政法人国立病院機構京都医療センター,612-8555,京都市伏見区深草向畑町1-1,075-641-9161,https://kyoto.hosp.go.jp/,有,平日午前8:30~10:30,有
ひらいクリニック,617-0006,向日市上植野町南開34-34,075-921-0520,https://www.hiraiclinic-kyoto.jp/,有,平日9:00-12:00 17:00-19:30木・土曜9:00-12:00,有
婦人科内科山下クリニック,617-0002,向日市寺戸町中垣内1,075-922-3733,http://yamashitaclinic.net/,有,月・火・金9:00-12:00 17:00-19:00水・土9:00ー12:00木曜休診,有
桂川洛西口産婦人科まりこクリニック,617-0002,向日市寺戸町八ノ坪122 洛西口クリニックビル3階,075-754-6961,https://www.komanokai.jp/,有,月~木8:45-16:30土8:45~12:00,有
医療法人社団 ハシイ産婦人科,617-0002,向日市寺戸町七ノ坪170,075-924-1700,https://www.hashii-hp.jp/,有,午前診:月~土9:00-11:30夜診:月・火・水・金17:00-19:00,有
医療法人和秀会 近藤産婦人科医院,617-0823,長岡京市長岡2丁目2-32,075-953-2000,https://www.kondo-sanfujinka.com/,有,月・火・水・金・土9:00-13:00 14:00-17:00,有
医療法人社団一心会 都倉病院,611-0021,京都府宇治市宇治山本27,0774-22-4521,http://tokura-hp.kotonet.com/,有,月、水~金:9:00~18:00火:9:00~20:00土曜:9:00~12:00,有
医療法人社団石鎚会 田辺中央病院,610-0334,京都府京田辺市田辺中央6-1-6,0774-63-1111,http://www.sekitetsukai.kyoto/index.html,有,平日:8:30~17:00土曜:8:30~13:00,有
社会医療法人岡本病院(財団)京都岡本記念病院,613-0034,京都府久世郡久御山町佐山西ノ口100番地,0774-48-5552,https://www.okamoto-hp.or.jp/oka2/,有,月、火、木~土:9:00~16:00,無
あべじゅん婦人科,611-0013,京都府宇治市菟道荒槇1-50,0774-46-8639,http://abejun.net/,有,平日:9:30~12:00、16:00~18:00土曜:9:30~12:00,有
医療法人こじまレディースクリニック,610-0357,京都府京田辺市山手東1-2-6,0774-64-3365,http://kojima-lc.net/,有,月、水、金、土:9:00~13:00、火:9:00~11:00火、木、金:16:30~20:00,有
医療法人曽我産婦人科,611-0043,京都府宇治市伊勢田町大谷61-22,0774-20-0006,http://www.soga-maternity.jp/,有,24時間,有
京都山城総合医療センター,619-0214,木津川市木津駅前1丁目27,0774-72-0235,http://www.yamashiro-hp.jp,有,平日 8:30~17:15,無(近隣薬局に常備を依頼)
華クリニック,619-0224,木津川市兜台4丁目3-9,0774-72-2747,http://hana-cl.com/,有,月~金 9:00~12:00月・火・金 16:00~18:00,有
いわたレディースクリニック,619-0223,木津川市相楽台1-1-1イオンモール高の原3階,0774-39-3999,https://www.i-lc.jp/,有,月・水・金・土 10:00~13:30月・火・水・金 17:00~19:00,有
きゅうまウイメンズクリニック,619-0216,木津川市州見台7丁目1-28,0774-71-8163,http://www.west-kyoto.com/kwc/,有,月~土 9:00~12:00月~水 17:00~19:00,有
下里医院,619-0231,精華町山田下川原22番地2,0774-72-1212,なし,有,月・火・水・金・土 9:00~12:00月・火・水・金 17:00~20:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
京都府立医科大学附属北部医療センター,629-2261,京都府与謝郡与謝野町字男山481番地,0772-46-3371,http://nmc.kpu-m.ac.jp/,有,土日祝及び救急以外で対応,無(近隣薬局には常時在庫有)
京丹後市立弥栄病院,627-0111,京都府京丹後市弥栄町溝谷3452-1,0772-65-2003,https://www.city.kyotango.lg.jp/yasaka_hospital/,有,平日9:00-17:00,有
公益財団法人 丹後中央病院,627-0012,京都府京丹後市峰山町杉谷158番地の1,627-0012,https://www.tangohp.com/,有,なし,無
市立福知山市民病院6,0-85,京5都府福知山市厚中町231番地,0773-22-2101,http://www.city.fukuchiyama.lg.jp/site/hosp/,有,無,無
由良産婦人科石原分院,620-0804,京都府福知山市石原一丁目15番地,0773-22-3550,なし,有,平日9:00~11:30、16:00~18:00土曜9:00~12:00,有
医療法人慈光会 岡本産婦人科,620-0054,京都府福知山市末広町3丁目12番地,0773-22-4319,http://www.okamoto-obgy.jp,有,月・水・金 9:00~14:00、17:00~19:00火・木・土 9:00~12:00,有
本町医院,620-0047,京都府福知山市天田73-1,0773-22-2887,なし,有,平日・土曜 9:00~13:00,有
国家公務員共済組合連合会舞鶴共済病院,625-8585,舞鶴市字浜1035番地,0773-62-2510,http://www.kkr.or.jp/hospital/maizuru,有,"受付(平日8:30~11:30)      時間外,休日、深夜において対応可 (但し診察に対し加算算定)",有
独立行政法人国立病院機構舞鶴医療センター,625-8502,舞鶴市字行永2410番地,0773-62-2680,http://maizuru.hosp.go.jp/,有,平日9:00~11:00          ※土日祝は不可,無
片山産婦人科,624-0906,舞鶴市倉谷400-1,0773-77-2628,www.k-angel.sakura.ne.jp,有,平日9:00~11:30、16:00~18:30 土曜9:00~11:30,有
白鳥産婦人科,624-0912,舞鶴市字上安中ノ脇1700,0773-76-1111,http://www.shiratori-hp.com,有,月火水木金土9:00~13:00     月火木16:00~19:00,有
医療法人芽生会山口マタニティクリニック,621-0828,亀岡市篠町馬堀駅前2-4-7,0771-22-3518,http://www.yamaguchi-mc.jp,有,月・火・水・金:9:00-12:00 17:00-19:00 木・金:9:00-13:00,有
医療法人田村産婦人科医院,621-0805,亀岡市安町野々神28,0771-24-3151,https://tamura-hp.com,有,月・火・水・金:9:00-12:00 18:00-20:00 木・土:9:00-12:00,有
医療法人武部診療所,603-8214,京都市北区紫野雲林院町12,075-414-1118,http://www.takebe-cl.com/,有,"月水金9:30~12:00,18:00~20:00土  9:30~12:00",有
産婦人科鈴木医院,603-8066,京都市北区上賀茂池殿町1番地の4,075-721-9586,,有,外来診療時間内,有
京都府立医科大学附属病院,602-8566,京都市上京区河原町広小路上る梶井町465,075-251-5111,https://www.h.kpu-m.ac.jp/,有,24時間,無
総合病院日本バプテスト病院,606-8273,京都市左京区北白川山ノ元町47,075-781-5191,https://www.jbh.or.jp/,有,月~金9:00~16:30土9:00~12:00,無
医療法人社団幸得会貫戸産婦人科医院,606-8173,京都市左京区一乗寺梅ノ木町12番地,075-781-5216,http://www.kanto-clinic.com/sp/,有,外来診療時間内,有
医療法人仁愛会川村産婦人科,606-0864,京都市左京区下鴨高木町40番地,075-781-0029,http://www.kawamura-lc.net/,有,外来診療時間内,有
医療法人社団糺森翠泉会森産婦人科医院,606-0807,京都市左京区下鴨泉川町62の2,075-781-7700,http://www.moriobgy.com/,有,月~金9:00~12:30月火木金17:30~19:30水13:00~15:00土9:00~12:00,有
岡村医院,606-8447,京都市左京区鹿ヶ谷上宮ノ前町19番地の1,075-751-1981,,有,外来診療時間内,有
医療法人もりもとレディースクリニック,606-8211,京都市左京区田中西大久保町13番地1伊佐ビル1階,075-702-1703,http://www.morimoto-lc.com/,有,外来診療時間内,有
地方独立行政法人京都市立病院機構京都市立病院,604-8845,京都市中京区壬生東高田町1番地の2,075-311-5311,http://www.kch-org.jp/,有,月~金8:30~11:00,有
医療法人究理堂小石医院,604-0094,京都市中京区釜座通竹屋町下る亀屋町335番地,075-231-3419,https://www.koishi-i-in.com/,有,外来診療時間内,有
医療法人田村秀子婦人科医院,604-0825,京都市中京区御池通柳馬場西入御所八幡町229番地,075-213-0523,https://tamura-hideko.com/,有,平日8:00~19:00土8:00~12:00,有
いとう女性クリニック,604-8111,京都市中京区三条通高倉東入枡屋町53-1Ducemixビルヂング3F,075-212-5662,http://ito-womens-clinic.com/,有,"日,火~土10:30~14:30火水金16:00~19:00",有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人細田レディースクリニック,604-8381,京都市中京区西ノ京職司町69番地IMPACT IKU1階,075-634-6123,http://www.hosodaladiesclinic.jp/,有,9:00~20:00,有
医療法人保科医院,604-8032,京都市中京区西木屋町通六角下る山崎町258番地,075-221-4775,https://www.hoshina-iin.com/,有,外来診療時間内,有
清子クリニック,604-0965,京都市中京区柳馬場通二条上る6丁目268番地,075-231-8816,http://www.kiyoko.site,有,月火金9:00~17:00水9:00~16:30木土9:00~12:00,有
足立病院,604-0837,京都市中京区東洞院通二条下る鍵屋町481,075-221-7431,https://www.adachi-hospital.com/,有,外来診療時間内,無
山元病院,604-8353,京都市中京区岩上通蛸薬師下る宮本町795,075−801−3281,http://www.yamamoto-hospital.gr.jp,有,月〜土曜日      9:00〜12:00月・水・金曜日   13:30〜15:00月・火・木・金曜日  17:00〜19:30日曜日・祝日は時間指定で対応可,有
ようこ女性のクリニック,605-0874,京都市東山区常磐町460番地2,075-744-1266,https://yoko-ladies.jp/,有,外来診療時間内,有
産科・婦人科 江川クリニック,605-0009,京都市東山区三条通大橋東入大橋町102番地1 田中ビル4階,075-708-3627,https://egawaclinic-kyoto.com/,有,"月火水金 9:00~13:30,16:30~19:30土    9:00~13:30",有
医療法人社団洛和会 洛和会音羽病院,607-8062,京都市山科区音羽珍事町2番地,075-593-4111,http://www.rakuwa.or.jp/,有,9:00~17:00,有
IDAクリニック,607-8011,京都市山科区安朱南屋敷町35番地ラクト,60階75-583-6515,http://ida-clinic.com/,有,外来診療時間内,有
医療法人社団恵仁会なぎ辻病院,607-8163,京都市山科区椥辻東潰5番地の1,075-591-1131,http://www.nagitsuji-hp.jp/,有,月~金 9:00~17:00,外薬局対応の
南部産婦人科医院,600-8894,京都市下京区西七条市部町132番地,075-313-6000,http://www.nanbu-obgy.com/,有,"平日9:00~12:00,17:00~20:00土日9:00~12:00",有
医療法人社団美友会産科・婦人科松本クリニック,600-8452,京都市下京区西洞院通松原下る永倉町558番地,075-341-4103,http://www.maia-matsumoto.com/,有,24時間,有
医療法人種田産婦人科,600-8429,京都市下京区万寿寺通烏丸西入御供石町357,075-351-5786,http://oida-hp.com/,有,外来診療時間内(緊急の場合は対応),有
医療法人財団今井会足立病院第二足立病院,601-8474,京都市南区四ツ塚町1番地,075-681-7316,http://www.dainiadachi.or.jp/,有,外来診療時間内,有
アキコ婦人科クリニック 京都桂川,601-8601,京都市南区久世高田町376番地1イオンモール京都桂川1階,075-924-3009,https://www.akiko-fujinka-clinic.com/,有,外来診療時間内,有
医療法人馰野会京都駅前婦人科乳腺外科まりこクリニック,601-8002,京都市南区東九条上殿田町40番地6上殿田ビル2階,075-574-7681,http://www.komanokai.jp,有,外来診療時間内,有
島岡医院,601-8469,京都市南区唐橋平垣町68,075-661-0740,http://www.shimaoka-ob-gy.minami.kyoto.jp/,有,"平日(水以外)9:30~12:30,17:00~19:00土     9:30~12:30",有
嵯峨嵐山・田中クリニック,616-8421,京都市右京区嵯峨釈迦堂門前瀬戸川町4の8,075-873-2925,https://www.sagaarashiyama-tanakaclinic.com/,有,外来診療時間内,有
医療法人産婦人科細田クリニック,615-0883,京都市右京区西京極南大入町88番地,075-322-0311,http://www.hosodaclinic.jp/,有,外来診療時間内,有
医療法人柏木産婦人科,616-8174,京都市右京区太秦垂箕山町13-3,075-882-3800,http://www.kwh.jp/,有,24時間,有
ささきクリニック,615-0934,京都市右京区梅津北浦町3の1,075-861-1140,http://www.sasaki-cli.com/,有,外来診療時間内,有
こうのレディースクリニック,616-8016,京都市右京区龍安寺西ノ川町3-33,075-462-7707,http://www.kono-ladies-clinic.jp/,有,外来診療時間内,有
医療法人さとこレディスクリニック,615-0011,京都市右京区西院東淳和院町13-9ミスタ,キー07ズ5-西32院5-10階2712号,http://www.satokoladies.com/,有,診察時間内,有
社会福祉法人京都社会事業財団京都桂病院,615-8256,京都市西京区山田平尾町17番地,075-391-5811,http://katsura.com/,有,24時間,有
医療法人倖生会身原病院,615-8227,京都市西京区上桂宮ノ後町6-8,075-392-3111,https://www.mihara.com/,有,外来診療時間内,有
井上産婦人科医院,615-8084,京都市西京区桂坤町30‐4,075-381-4226,http://inouesanfujinka.com/,有,外来診療時間内,有
あらきレディースクリニック,615-8074,京都市西京区桂南巽町140番地内海ビル4階,075-382-2701,http://araki-lc.com/,有,外来診療時間内,有
