0,1,2,3,4,5,6,7
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
しらみず産婦人科クリニック,343-0043,埼玉県越谷市上間久里1050,048-976-3541,-,有,月・火・金:12:00-17:30水・土:9:30-12:30※年末年始臨時休診もあり,有
高見沢産婦人科医院,343-0806,埼玉県越谷市宮本町3-4,048-966-8088,-,有,月曜-土曜 9:00-17:00,有
堀中医院,343-0813,埼玉県越谷市越ヶ谷3-1-26,048-962-5331,http://horinaka-iin.jp/,有,月~水・金・土:9:00-11:00/13:30-16:30※木・日・祝日:休診,有
南越谷健身会クリニック,343-0851,埼玉県越谷市七左町1-304-1,048-990-0777,http://www.medical-kenshinkai.com,有,平日水曜日・木曜日・金曜日 9:00-17:00,有
蕨市立病院,335-0001,蕨市北町2-12-18,048-432-2277,http://www.city.warabi.saitama.jp/menu000,01700/hpg000009有649.htm,24時間対応,有
戸田中央産院,335-0022,戸田市上戸田2-26-3,048-444-1181,http://www.todasanin.jp,有,24時間対応,有
岩沢レディースクリニック,335-0023,戸田市本町4-17-28WINビル301,048-445-4103,http://www.iwasawa-ladies-cl.com,有,"平日9:30-12:30,15:00-18:00火曜、金曜日9:30-12:30、15:00-19:00土曜9:30-12:30",有
白石はなももレディースクリニック,335-0021,戸田市新曽2200-2ロイヤルメドゥ北戸田2F,048-434-4809,http://www.s-hanamomolc.jp,有,月曜、水曜~金曜日8:50-12:00、14:50-18:00土曜8:50-12:00,有
医療法人財団明理会イムス富士見総合病院,354-0021,埼玉県富士見市大字鶴馬1967-1,049-251-3060,https://www.ims.gr.jp/fujimisougou/,有,平日9:00-12:00土曜9:00-12:00(1・3週のみ)診療時間内であれば対応可能,有
医療法人恵愛会 恵愛病院,354-0017,埼玉県富士見市針ヶ谷526-1,049-252-2121,https://www.keiaihospital.or.jp/,有,24時間,有
にしじまクリニック,354-0031,埼玉県富士見市勝瀬1034-1,049-262-0600,https://www.nishijima-clinic.or.jp/,有,月・水・土9:00~15:00火・金9:00~18:00,有
医療法人誠壽会上福岡総合病院,356-0011,埼玉県ふじみ野市福岡931,049-266-0111,http://www.kamifukuoka.or.jp/,有,平日 午前9:00~12:00午後3:30~5:00土曜 午前9:00~12:00,有
医療法人寛和会 萩原医院,351-0114,埼玉県和光市本町12-34,048-461-2046,無,有,平日 9:00-12:00 15:00-18:30土日 9:00-12:00 15:00-17:00日曜、祝日、木曜日、休診,有
牧田産婦人科医院,352-0021,埼玉県新座市あたご3丁目3-17,048-478-1151,https://www.makita-sanfujinka.com,有,平日:9:00ー11:45、14:00ー16:45水曜と土曜は9:00ー11:45日曜・祝日・月曜休診,有
医療法人浩心会 くろだ女性クリニック,354-0036,埼玉県富士見市ふじみ野東1-12-14プランタン212F,049-256-1500,kurodajc.com,有,月火木金土9:30-12:30 14:30-17:30※火の午前は受付12:00まで、木の午前は受付11:30まで休診日:水、第2、4木の午後、日、祝日,有
医療法人夢樹会 ウィメンズクリニックふじみ野,354-0035,埼玉県富士見市ふじみ野西1-17-3  2F、3F,049-293-8210,http://www.wcf-reproduction.com/,有,月火水金 9:00-12:30 15:00-18:30木9:00-11:00 午後休診、土9:00-12:30,有
細川レディスクリニック,356-0050,埼玉県ふじみ野ふじみ野1-4-16,049-265-1580,0,有,月火水金土 9:00-12:00 15:00-18:00,有
よつはレディスクリニック志木,353-0004,埼玉県志木市本町5-25-8ドゥーセットビル3階,048-423-6428,yotsuha-clinic.com,有,平日 9:00-12:30 15:00-18:30土曜日 9:00-13:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
田口産婦人科内科,331-0812,埼玉県さいたま市北区宮原町3-529-2,048-661-7474,,有,月火金9:00~13:00 15:00~18:00水土9:00~13:00,有
塚原産婦人科医院,330-0843,埼玉県さいたま市大宮区吉敷町3-156,048-641-0253,,有,月火水金9:00~12:00 14:00~16:00,有
道クリニック,330-0802,埼玉県さいたま市大宮区宮町1-15大宮松屋ビル2F,048-646-4307,www.michi-clinic.com/,有,月火水金9:00~12:00 14:00~18:00木土9:00~12:00,有
大原医院,330-0854,埼玉県さいたま市大宮区桜木町2-3-69,048-641-0470,www.ohara-omiya.com,有,"月~金9:00~11:45 15:00~17:45第2,4,5土9:00~11:45 14:30~15:45",有
医療法人大宮林医院,330-0852,埼玉県さいたま市大宮区大成町1-335-1,048-663-0062,http://www.omiyahayashi.com,有,月火木金9:00~12:00 15:00~17:30土9:00~11:30,有
秋山レディースクリニック,330-0852,埼玉県さいたま市大宮区大成町3-542,048-663-0005,http://www.akiyamac.com/,有,水曜を除く平日8:30~18:00 土8:30~13:00,有
医療法人社団新宿レディースクリニック会 さいたまレディースクリニック,330-0845,埼玉県さいたま市大宮区仲町1-54-3ビジョナリーIII6階,048-644-1971,https://www.saitama-ladies.jp/,有,9:30~19:00(ビル休館日年末年始以外),有
穂坂医院,330-0834,埼玉県さいたま市大宮区天沼町1-63,048-641-2595,,有,月15:00~18:00 水金9:00~12:00 15:00~18:00 土9:00~12:00,有
おおの産婦人科・内科,330-0841,埼玉県さいたま市大宮区東町2-52,048-641-3797,http://www009.upp.so-net.ne.jp/h-ohnomo,o/有,平日9:00~13:00 15:00~18:00土9:00~13:00,有
医療法人社団愛正会宇井レディスクリニック,337-0033,埼玉県さいたま市見沼区御蔵789-1,048-688-4622,http://www.ui-lc.gr.jp,有,平日9:30~17:30(水曜は除く)土9:30~11:30,有
七里産婦人科医院,337-0017,埼玉県さいたま市見沼区風渡野271,048-685-5566,,有,平日9:00~12:00 16:00~18:30土9:00~12:00 日木、土午後休診,有
飯島医院,330-0051,埼玉県さいたま市浦和区駒場1-12-1,048-882-0333,,有,平日9:00~12:00 14:30~17:00(木休診)土9:00~12:00,有
医療法人石川病院,330-0063,埼玉県さいたま市浦和区高砂3-17-17,048-861-2161,http://www.ishikawa-hp.jp,有,平日9:00~11:30 14:45~16:30土9:00~11:30,有
高田クリニック,330-0061,埼玉県さいたま市浦和区常盤1-3-17,048-831-2023,http://www006.upp.so-net.ne.jp/takada/,有,月水金9:00~11:30 15:00~16:30火土9:00~11:30,有
加藤クリニック,330-0053,埼玉県さいたま市浦和区前地2-3-11,048-882-0034,http://www.katocl.jp,有,平日9:00~12:00 15:00~18:00土9:00~12:00 15:00~17:00,有
キリサワ産婦人科クリニック,330-0055,埼玉県さいたま市浦和区東高砂町22-6,048-887-7200,http://kirisawa32jinka.com/,有,月水金9:30~19:00火木土9:30~13:00,有
独立行政法人地域医療機能推進機構埼玉メディカルセンター,330-0074,埼玉県さいたま市浦和区北浦和4-9-3,048-832-4951,https://saitama.jcho.go.jp/,有,平日 8:30~ 17:15,有
宮坂産婦人科クリニック,336-0926,埼玉県さいたま市緑区東浦和2-71-2,048-873-0220,,有,平日9:00~17:30 土9:00~12:00水日、土午後休診,有
かねこウィメンズクリニック,336-0926,埼玉県さいたま市緑区東浦和3-1-19,048-874-1311,http://www.urawa-med.or.jp/urawa/app/ht,ocs/index.php?ac有tion=dtl:index&med,月火水金9:30~12:30 15:30~18:30cal_id=254木土9:30~12:30,有
丸山記念総合病院,339-8521,埼玉県さいたま市岩槻区本町2-10-5,048-757-3511,http://www.maruyama-hp.or.jp/,有,24時間365日対応可能,有
木野産婦人科,331-0812,埼玉県さいたま市北区宮原町1-331-1,048-651-2916,http://www.kinomaternityclinic.jp/index.htm,有,月火水金9:00~17:00 土9:00~11:30木祝休診,有
大宮レディスクリニック,330-8669,埼玉県さいたま市大宮区桜木町1-7-5ソニックシティビル14階,048-648-1657,www.omiya-lc.com,有,火水金9:00~18:30 木9:00~12:00土日9:00~15:00,有
医療法人かしわ会かしわざき産婦人科,330-0855,埼玉県さいたま市大宮区上小町604-4,048-641-8077,http://www.kashiwazaki.ne.jp,有,月~金9:00~18:30 土9:00~12:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
春日部市立医療センター,344-8588,春日部市中央6-7-1,048-735-1261,http://www.kasukabe-cityhp.jp,有,平日9:00-17:00、夜間緊急17:00-09:00,有
ねもとレディースクリニック,343-0106,松伏町大川戸241番地5,048-991-5216,,有,月曜、火曜、水曜、金曜日7:30-11:30 15:00-18:30土曜7:30-11:30,有
八潮中央総合病院,340-0814,八潮市南川崎845,048-996-1131,http://www.yashio-cgh.jp,有,火~金:10:00-12:00、15:00~16:30土曜10:00-11:30,有
永井マザーズホスピタル,341-0004,三郷市上彦名607-1,048-959-1311,http://www.nagai-cl.com,有,外来:平日 9:30-12:30、15:00~17:30、土曜:9:30~12:30緊急時:夜間・日曜・祝日 対応可,有
医療法人久信会瀧澤医院,340-0046,草加市北谷2-28-35,048-942-3310,,有,平日:9:00~17:30水・土:9:00~12:30 日休診,有
松原レディースクリニック,340-0011,草加市栄町2-12-5,048-936-3251,,有,月・火・木・金:9:00~13:00、15:00~18:00水・土:9:00~12:00,有
さくら乳腺外科婦人科,340-0011,草加市栄町3-9-19,048-931-7690,http://sakura-bc.com,有,月・火・木・金・土:9:00~12:00、14:00~17:00,有
水上レディースクリニック,340-0056,草加市新栄2-27-8,048-934-0303,,有,月・水・金・土:9:00~17:00日・火:9:00~12:00,有
かがわ医院,340-0043,草加市草加3-8-21,048-942-6062,http://www.kagawa-clinic.net,有,月・火・水・木・金・土:8:45~12:00、13:45~17:00,有
医療法人賢仁会草加菅原レディースクリニック,340-0034,草加市氷川町2118-35,048-923-1131,http:///www.sugawara-hp.jp,有,平日:9:00~17:30土:9:00~15:30 日・祝・木曜日:休診,有
児玉医院,340-0034,草加市氷川町2144-25,048-925-1819,,有,平日:9:00~12:00、15:00~18:00土:9:00~12:00,有
木島医院,340-0023,草加市谷塚町648-1,048-925-1919,http://www.kiijima-clinic.jp,有,平日:9:00~12:30、14:00~19:00土:9:00~14:00,有
医療法人社団稔誠会高橋レディースクリニック,341-0011,三郷市采女1-232,048-950-1200,,有,平日:9:00~17:00土:9:00~13:30,有
永井ウィメンズクリニック,341-0018,三郷市早稲田2-2-10,048-950-2221,,有,平日:10:00~17:30(水・金のみ10:30~)土:10:00~11:30,有
医療法人至誠会大久保クリニック,342-0056,吉川市平沼1649,048-982-7360,http://www.ohkubo-clinic.com,有,平日:9:00~16:30土:9:00~11:30,有
医療法人社団桜和会さくら医院,342-0056,吉川市平沼1692-1,048-982-5511,http://www.sakuraiin.jp,有,月・火・木・金:9:00~12:30、15:00~18:00土・日:9:00~12:30,有
医療法人社団愛友会上尾中央総合病院,362-8588,上尾市柏座1-10-10,048-773-1111,https://www.ach.or.jp/,有,平日:8:30~12:00/12:05~16:00土曜日:8:30~12:00,無
ナラヤマレディースクリニック,362-0014,上尾市本町1-1-7,048-771-0002,https://www.narayamaclinic.com/,有,月曜、水曜日:9:00-17:30火曜、金曜日:18:30-19:30土曜9:00-11:30,有
医療法人社団昇龍会Women's Clinicひらしま産婦人科,362-0021,上尾市原市1464,048-722-1103,https://www.hirashima-women-clinic.com,有,24時間対応可,有
木下産婦人科クリニック,362-0071,上尾市井戸木,048-787-5533,https://www.kinoshita-cl.com,有,平日・土曜日:9:00~18:00金曜日:9:00~12:00,有
医療法人社団はやしだ産婦人科医院,365-0028,鴻巣市鴻巣1005-2,048-541-8000,https://www.hayashida-lc.com/,有,24時間対応可,有
吉田医院,364-0031,北本市中央1-70,048-591-2200,https://www.yoshda-iin.info,有,月火木 9:00~12:00/14:30~17:00金土9:00~12:00,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人きずな会さめじまボンディングクリニック,360-0025,熊谷市太井1681,048-526-1103,http://www.bonding-cl.jp/,有,9:00-12:00、15:00-18:00(木曜午後、日曜、祝日を除く),有
ティアラ21女性クリニック,360-0037,熊谷市筑波3-202 ティアラ21-501,048-527-1122,http://www.dr-masami.com,有,平日、休日 10:00-12:00,有
平田クリニック,360-0015,熊谷市肥塚4丁目205,048-526-1171,http://www.hirata-clinic.com/,有,平日 9:00-12:30、15:00-18:00土曜 9:00-12:30,有
医療法人岳洋会 彩花クリニック,369-1246,深谷市小前田2533-1,048-584-7205,http://www.saika-clinic.com/,有,平日9:00-12:00、15:00-18:45(新患は18:30まで)土曜9:00-12:00、15:00-16:45(新患は16:30まで),有
福島医院,366-0801,深谷市上野台2778-1,048-571-0924,-,有,平日 9:00-12:00土曜 9:00-12:00,有
市川医院,369-1203,寄居町寄居1056,048-581-0535,http://www.ichikawaiin.jp,有,"月,火,木,金 9:00~12:00、15:00~18:00水,土 9:00~12:00",有
医療法人飛翔会 松本産婦人科医院,367-0054,本庄市千代田1-1-26,0495-24-3377,http://matsumotoc.org,有,AM 9:00-12:00 PM 3:00-6:00(木・土はAMのみ),有
昭和産婦人科,367-0041,本庄市駅南1-5-23,0495-22-2025,http://www.myclinic.ne.jp/syouwa/pc/,有,平日 8:00-18:00土曜 8:00-17:00,有
池田レディースクリニック,367-0062,本庄市小島南3-1-12,0495-22-2048,,有,平日 8:30-17:30火曜、木曜 8:30-12:00第2土曜 休,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
峰の坂産婦人科,359-1143,所沢市宮本町2-16-10,04-2923-4313,https://www.minenosaka.jp/,有,月・火・木・金8:30-12:00、15:00-17:00水・土8:30-12:00,有
セントラルクリニック,357-0035,飯能市柳町23-19,042-974-3251,,有,月・火・木・金・土8:30-12:00,有
飯能産婦人科医院,357-0021,飯能市双柳1322-1,042-974-9200,https://hannou-sanfujinka.com/,有,月・火・木・金8:30-16:30火・土8:30-11:30,有
医療法人恵秀会奥平産婦人科,350-1332,狭山市下奥富490-3,04-2954-1135,https://okudaira-clinic.com/,有,平日9:00-11:30、14:00-16:30水・土9:00-11:30,有
医療法人社団小室医院,358-0004,入間市鍵山1-12-16,04-2962-2951,http://www.komuroclinic.or.jp/,有,"月・火・木・金9:00-11:30,14:00-17:30水・土9:00-11:30",有
段塚クリニック,358-0011,入間市下藤沢368-3,04-2964-3511,http://www.citydo.com/sp/04-2964-3511,有,平日9:00-12:00、14:00-17:30土曜9:00-12:00,有
メディカルパーク入間,358-0024,入間市久保稲荷1-29-3,04-2966-8103,,有,平日8:30-16:00土曜8:30-16:00,有
吉田産科婦人科医院,358-0054,入間市野田640-5,04-2932-8783,http://www.yosida-clinic.jp/,有,平日8:30-17:30土曜8:30-17:00,有
芳村医院,350-1249,日高市高麗川2-15-15,042-985-1433,,有,平日8:30-17:30土曜8:30-12:00,有
令和レディースクリニック,350-1223,日高市高富46-7,042-984-0311,https://reiwa-lc.com/,有,月~土9:00-11:30、14:00-16:30,有
