0,1,2,3,4,5,6,7
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人中野産婦人科,630-8014,奈良県奈良市四条大路一丁目3番57号,0742-30-0039,http://www.nakano-ladies-cl-shinomiya.com,有,平日 9:00~17:00土、日 9:00~17:00,有
西村クリニック,630-8014,奈良県奈良市四条大路1丁目1-30東亜シティプラザ2F,0742-36-1241,,有,月・水・木・金 9:30~12:30、16:30~19:30火・土 9:30~12:30,有
高山クリニック,630-8031,奈良県奈良市柏木町190-5,0742-35-3611,http://www.takayama-hp.org/,有,平日、土曜 9:00~12:00,有
髙井レディースクリニック,630-8247,奈良県奈良市油阪町1-66,0742-26-0551,http://www.takai-clinic.jp/,有,平日 8:30~19:00土曜 8:30~12:00木・日・祝 休診,有
はらだ医院,630-8306,奈良県奈良市紀寺町607,0742-22-6817,https://harada-hospital.com/,有,月・火・水・金・土 9:00~12:00月・火・金 17:00~19:00,有
医療法人慈生会岡村産婦人科,630-8325,奈良県奈良市西木辻町30番地の10,0742-23-3566,http://www.okamura-cl.com,有,月・火・水・金・土 9:00~13:00月・水・金 18:00~19:30,有
地方独立行政法人奈良県病院機構奈良県総合医療センター,630-8581,奈良県奈良市七条西町二丁目897番5,0742-46-6001,http://www.nara-hp.jp/,有,月~金 8:30~11:00受付,無
すぎはら婦人科,631-0003,奈良県奈良市中登美ケ丘6-3-3リコラス登美ヶ丘A棟3F,0742-46-4124,http://www.sugiharafujinka.com,有,月・火・木・金 9:30~12:30、15:30~18:30土 9:30~12:30、14:00~16:00,有
あやめ池いしい婦人科クリニック,631-0032,奈良県奈良市あやめ池北一丁目32番21号メディカルコートあやめ池A204,0742-52-0600,www.ayameike-ishii-wcl.com,有,平日・土曜 9:00~12:00(木曜を除く)月・火・金 16:30~19:00木・日・祝 休診,有
ちえクリニック,631-0036,奈良県奈良市学園北1丁目14-13メディカル学園前3F,0742-93-7412,http://chieclinic.com/,有,月 13:00~15:30火・金 9:00~15:30木・土 9:00~18:00,有
洋子レディースクリニック,631-0041,奈良県奈良市学園大和町三丁目40番地2,0742-51-1200,http://www.clinicadonna.com/,有,月・火・水・木・金・土 8:30~14:00,有
きよ女性クリニック,631-0054,奈良県奈良市石木町50番1,0742-53-0411,http://www.kiyo-clinic.com,有,月・火・水・金: 9:00~12:00、17:00~20:00木・土:9:00~12:00,有
医療法人双葉会富雄産婦人科,631-0074,奈良県奈良市三松4丁目878番地1,0742-43-0381,http://www.tomio-w-clinic.or.jp,有,月・火・水・木・金・土 9:00~12:00月・火・金 17:00~21:00,有
医療法人新生会総合病院高の原中央病院,631-0805,奈良県奈良市右京1丁目3-3,0742-71-1030,http://www.takanohara-ch.or.jp/,有,平日:8:30~17:00土曜:8:30~13:00,有
医療法人平野医院,631-0821,奈良県奈良市西大寺東町二丁目1番52号,0742-33-3338,http://www.hiranoiin.org/,有,平日、土曜 9:00~12:00月・火・水・金 14:00~16:00,有
ひらのレディースクリニック,631-0824,奈良県奈良市西大寺南町5-26 T・Kビル西大寺SOUTH 4階,0742-52-0500,https://hirano-ladies-clinic.jp,有,平日 9:00~12:00、16:00~20:00(木以外)土 9:00~13:00,有
医療法人白鳳会林産婦人科登美ヶ丘,630-0115,奈良県生駒市鹿畑町55番1,0743-70-0339,http://hakuhoukai.or.jp,有,平日 9:00~12:00、17:30~20:00土曜 9:00~12:00,有
生駒市立病院,630-0213,奈良県生駒市東生駒1丁目6番地2,0743-72-1111,https://ikoma.tokushukai.or.jp/,有,平日 9:00~17:00土曜 9:00~12:00,有
榎本レディースクリニック,630-0245,奈良県生駒市北新町10番36-405号,0743-72-1005,http://enemoto-lc.com/,有,月・火・水・金 9:30~12:30、16:00~19:00木・土 9:30~12:30,有
医療法人好川婦人科クリニック,630-0258,奈良県生駒市東新町4番20号石丸ビル101号,0743-75-8600,http://www1.kcn.ne.jp/~chap-lin/,有,平日 9:00~12:00、17:00~20:00(木曜は午前のみ)土曜 9:00~12:00、13:30~15:30,有
辻村医院,639-1134,奈良県大和郡山市柳町198の2,0743-52-2718,,有,平日8:30~12:00、16:00~18:30土曜8:15~12:00木・日・祝 休診,有
三橋仁美レディースクリニック,639-1142,奈良県大和郡山市矢田町通19,0743-51-1135,http://www1.mahoroba.ne.jp/~ykmao/hp/mitsuhasihitomi/,有,月・火・水・木・金・土 9:00~12:00月・火・木・金は夜診もあり 16:30~19:30,有
基本情報,,,,,,,
施設名,郵便番号,住所,電話番号,ウェブサイトURL,産科、婦人科又は産婦人科の標榜の有無,医療機関における緊急避妊にかかる対面診療への対応可能時間帯,常時の緊急避妊薬の在庫の有無
医療法人ますだ産婦人科明日香ウイメンズ・クリニック,634-0064,奈良県橿原市見瀬町607番地の2,0744-28-3511,http://www.asuka-wcl.com,有,月・火・水・金・土 9:00~13:00、16:30~19:00水・土 9:00~13:00,有
酒本産婦人科医院,634-0804,奈良県橿原市内膳町4丁目4番26号,0744-25-3389,http://www.sakamoto-sanfujinka.com/,有,月・火・水・金・土 9:30~12:30月・水・金 17:00~19:00土 16:00~18:00,有
医療法人平治会 ミズクリニック メイワン,634-0813,奈良県橿原市四条町871-1,0744-20-0028,https://www.mscl-mayone.com,有,火・金・土 10:00~13:00、16:00~19:00月・木 10:00~13:00,有
医療法人母と子の城久産婦人科内科,636-0304,奈良県磯城郡田原本町大字十六面23番地の1,0744-33-3110,https://hisa.or.jp/,有,平日 9:00~12:00、17:30~19:30土曜 9:00~12:00木曜休診,有
内藤医院,633-0091,奈良県桜井市大字桜井996番地,0744-42-2138,https://www.naitoh-iin.jp/,有,月・火・水・金・土 9:00~12:00火・金 14:00~15:00月・水・金 17:00~19:00,有
医療法人赤崎クリニック,633-0053,奈良県桜井市谷111番地,0744-43-2468,https://akasaki-clinic.net/,有,平日 9:00~12:00、17:00~20:00土曜 9:00~12:00,有
医療法人社団清心会桜井病院,633-0091,奈良県桜井市桜井973番地,0744-43-3541,http://www.sakurai-hp.com,有,平日 9:00~16:30土曜 9:00~12:00日曜・祝日 10:00~18:00,有
上田クリニック,633-0062,桜井市粟殿468-18,0744-43-2006,http://uedaclinic.cihp2.jp/,有,月・火・水・金 9:00~12:00、17:00~19:30木・土 9:00~12:00,有
大和高田市立病院,635-8501,奈良県大和高田市礒野北町1番1号,0745-53-2901,www.ym-hp.yamatotakada.nara.jp,有,平日 8:30~17:00,有
医療法人白鳳会林産婦人科五位堂,639-0223,奈良県香芝市真美ヶ丘1丁目13番27号,0745-71-5201,http://hakuhoukai.or.jp/,有,月・水・金 9:00~12:00、17:30~20:00火・木・土 9:00~12:00,有
医療法人輝曜会別府レディースクリニック,636-0003,奈良県北葛城郡王寺町久度2-3-1りーべる王寺西館3F,0745-34-2000,http://beppu-ladies-clinic.p2.bindsite.jp,有,平日 8:30~13:00、15:00~18:00土曜 8:30~13:00,有
医療法人白鳳会林産婦人科,636-0011,奈良県北葛城郡王寺町葛下1丁目9番1号,0745-73-3301,http://hakuhoukai.or.jp,有,月 17:00~19:00火 17:30~20:00金 9:00~12:00,有
KENレディースクリニック,636-0123,奈良県生駒郡斑鳩町興留4-10-14 1階,0745-74-0008,https://ken-lc.jp,有,月・火・水・金 8:30~12:00、15:30~19:00木・土 8:30~12:00,有
医療法人なんのレディースクリニック,636-0123,奈良県生駒郡斑鳩町興留5-14-8,0745-75-5623,http://nanno-lc.com/,有,月・火・水・木・金・土 9:00~12:30水 16:30~18:00月・火・金 16:30~19:30,有
医療法人八甲会潮田病院,639-3111,奈良県吉野郡吉野町下市2135,0746-32-3381,WWW.ushioda-hospital.or.jp,有,月・火・金 9:00~17:00,無
